,coefficient,gene
13147,0.0,HPDL
13148,-0.0,KTN1-AS1
13149,-0.0,KATNA1
13150,0.0,ARAP1
13151,0.0,KIF24
13152,0.0,PDE2A
13153,-0.0,LRRC16B
13154,0.0,PRG2
13155,0.0,PRR5
13156,-0.0,ZFP91
13157,0.0,C17orf58
13158,-0.0,BCDIN3D
13159,0.0,EEF1GP1
13160,-0.0,LYRM7
13161,0.0,DTX2P1
13162,-0.0,CCDC73
13163,0.0,MST1L
13164,-0.0,BCR
13165,0.0,MPPED1
13166,-0.0,TPI1P3
13167,0.0,FSCN2
13168,-0.0,SPIN4
13169,0.0,SPIN2B
13170,0.0,HYAL3
13171,0.0,VSIG10L
13172,0.0,ANXA8L2
13173,-0.0,CXCR3
13174,0.0,ZNF397
13175,-0.0,ZSCAN30
13176,-0.0,TPCN1
13177,0.0,LILRB4
13178,-0.0,TNFRSF4
13179,0.0,KRT17P2
13180,0.0,KRT16
13181,0.0,HEXIM1
13182,0.0,LINC00846
13183,-0.0,TRABD2A
13184,-0.0,PDZD7
13185,-0.0,POFUT2
13186,0.0,MAPT
13187,0.0,ERCC6L
13188,0.0,TMEM17
13189,-0.0,TNFRSF18
13190,0.0,RTN4RL2
13191,-0.0,ZDHHC17
13192,-0.0,P2RY4
13193,-0.0,ZNF395
13194,0.0,ZACN
13195,-0.0,CHCHD2P9
13196,0.0,PPARA
13197,-0.0,TMEM232
13198,-0.0,EFCAB6
13199,-0.0,KANK3
13200,-0.0,EMID1
13201,-0.0,PKD1L3
13202,0.0,RHD
13203,0.0,ESPN
13204,0.0,PTRH1
13205,-0.0,GPR141
13206,0.0,TMEM216
13207,0.0,RPS19BP1
13208,0.0,RP11-187C18.3
13209,0.0,C3orf70
13210,-0.0,TEAD1
13211,-0.0,OR2AK2
13212,-0.0,PLCD1
13213,0.0,ENTPD5
13214,0.0,MITF
13215,-0.0,NAP1L1
13216,0.0,LILRA5
13217,0.0,CMC1
13218,0.0,LYPD6
13219,-0.0,AKR1C1
13220,0.0,SPATA21
13221,-0.0,MRPS21
13222,0.0,RNF220
13223,0.0,KIAA1598
13224,-0.0,ZNF546
13225,-0.0,TSPYL4
13226,0.0,MT1X
13227,0.0,GCNT1
13228,0.0,SESTD1
13229,-0.0,FNBP1
13230,-0.0,DYNC2H1
13231,0.0,MAGED4B
13232,-0.0,BCAM
13233,0.0,RSBN1L
13234,0.0,WDR86
13235,0.0,EPOR
13236,0.0,FAM9C
13237,-0.0,TAF9B
13238,-0.0,PCDHB13
13239,0.0,MAGI2
13240,-0.0,CHP1
13241,0.0,RDM1
13242,-0.0,FPR3
13243,-0.0,C11orf96
13244,-0.0,KCNJ11
13245,0.0,CDHR4
13246,-0.0,COL4A1
13247,-0.0,RPL7P48
13248,0.0,GJA4
13249,0.0,PTMA
13250,-0.0,HSPA14
13251,-0.0,SIRT7
13252,0.0,CTC-471F3.4
13253,0.0,IFT140
13254,0.0,TLR5
13255,0.0,USP7
13256,0.0,NANOS3
13257,0.0,NHLRC1
13258,-0.0,PLEKHN1
13259,0.0,TERF1P2
13260,-0.0,ZNF385C
13261,-0.0,MAGEH1
13262,0.0,TET3
13263,-0.0,ZNF286A
13264,-0.0,ISG15
13265,0.0,EXD3
13266,0.0,TCL6
13267,0.0,C17orf97
13268,-0.0,ZKSCAN4
13269,0.0,RGPD1
13270,-0.0,DHRS4L2
13271,-0.196045770928538,SAMD11
13272,-0.0,VMAC
13273,0.0,TMSB4XP8
13274,-0.0,WHAMMP3
13275,0.0,B3GALTL
13276,-0.0,SPRY4
13277,0.0,TRPV2
13278,0.0,RP11-723O4.6
13279,-0.0,C2orf88
13280,0.0,TMEM203
13281,0.0,KBTBD12
13282,-0.0,THSD4
13283,-0.16345218250083185,GABRD
13284,0.0,AMY1C
13285,0.0,TCEA1
13286,-0.0,NHEJ1
13287,-0.0,FANCA
13288,-0.0,SECISBP2
13289,0.0,C9orf153
13290,0.0,HSPE1P11
13291,0.0,SEMA4D
13292,-0.0,DNAH17
13293,-0.0,MCRS1
13294,-0.0,TMEM72
13295,0.0,SCXB
13296,0.0,FANCM
13297,0.0,ZNF70
13298,-0.0,CARD9
13299,-0.0,PEAR1
13300,-0.0,ZFP69B
13301,0.0,SOWAHD
13302,0.0,ZFP69
13303,0.0,TMEM220
13304,0.0,HIST1H1C
13305,-0.0,TMEM256-PLSCR3
13306,0.0,EIF4EBP1
13307,-0.0,CCDC157
13308,-0.0,TTC24
13309,0.0,FAM122A
13310,-0.0,RNFT1P3
13311,0.0,SHISA7
13312,1.3570239417280927,CLEC17A
13313,0.0,LCN10
13314,0.0,LDLRAD2
13315,0.0,C2orf66
13316,-0.0,ARHGAP11B
13317,0.0,HS6ST1P1
13318,-0.0,PMS2CL
13319,0.0,CYHR1
13320,-0.8627716499489908,COL14A1
13321,-0.0,DNER
13322,-0.0,KLHL17
13323,0.0,PLA2G2C
13324,0.0,ZSCAN23
13325,0.0,RP11-405L18.2
13326,-0.0,HIST1H2BG
13327,0.0,RINL
13328,-0.0,C17orf99
13329,-0.0,OR7D2
13330,0.0,TPRG1
13331,-0.0,RP11-43F13.1
13332,0.0,C1orf204
13333,0.0,MORN2
13334,0.0,CXXC11
13335,-0.0,MEIS3P2
13336,-0.0,S100A3
13337,-0.0,UBQLN2
13338,0.0,RILPL1
13339,0.0,ZNF490
13340,0.0,CLCN1
13341,0.0,NWD1
13342,0.0,ARL4C
13343,0.0,TMEM221
13344,-0.6578583443332251,TREML4
13345,-0.0,RAB42
13346,-0.0,WNT7B
13347,-0.0,C11orf95
13348,0.0,PMS2P10
13349,-0.0,GPR89B
13350,0.0,MESP2
13351,-0.0,EYS
13352,-0.0,C6orf132
13353,-0.0,MAPK12
13354,-0.7898661519676764,COL4A5
13355,-0.0,AGRN
13356,-0.0,NHS
13357,0.0,FAM166A
13358,0.0,TMPPE
13359,-0.0,ZNF626
13360,-0.0,HEPACAM2
13361,-0.0,ZC3H6
13362,-0.0,LINC00265
13363,-0.0,LAMTOR4
13364,-0.0,PRKAR1B
13365,-0.0,NUTM2B
13366,-0.0,HNRNPU-AS1
13367,0.0,NCR3LG1
13368,0.0,DCUN1D3
13369,-0.0,ZNF793
13370,0.0,TUBB4B
13371,-0.0,AGAP4
13372,-0.0,CTD-2228K2.5
13373,-0.0,COMMD6
13374,-0.0,HYKK
13375,0.0,C15orf62
13376,0.0,RUFY4
13377,-0.0,ZNF383
13378,-0.0,HES4
13379,0.0,ZNF669
13380,0.0,C19orf35
13381,0.0,LRRIQ4
13382,0.0,CENPP
13383,0.0,PLSCR1
13384,-0.0,C3orf62
13385,0.0,ZNF559
13386,-0.0,SBK1
13387,-0.0,GTF2F2
13388,-0.0,FAM92A1
13389,0.0,FOCAD
13390,-0.0,AC092171.2
13391,0.0,PRR19
13392,-0.0,ZP3
13393,0.0,H3F3C
13394,-0.0,JAKMIP3
13395,0.0,GOLGA6L3
13396,-0.0,PDCD1
13397,0.0,GPR21
13398,-0.0,TCTEX1D4
13399,0.0,SELL
13400,0.0,CHM
13401,0.0,BLOC1S5
13402,0.0,SRP72P2
13403,0.0,CERKL
13404,0.0,WASF4P
13405,0.0,ACTBP11
13406,-0.0,IER5L
13407,0.0,H2AFX
13408,0.0,INSC
13409,0.0,C19orf54
13410,-0.0,C22orf34
13411,-0.0,RP1-273G13.2
13412,0.0,COL25A1
13413,0.0,FAM83G
13414,0.0,SRSF10
13415,-0.0,HBA2
13416,-0.0,DUSP28
13417,0.0,C15orf52
13418,0.0,NBR1
13419,0.0,RALGAPA2
13420,-0.0,NDOR1
13421,0.0,NKAIN2
13422,0.0,PAQR9
13423,-0.0,C12orf55
13424,0.0,NPIPP1
13425,0.0,CLN3
13426,0.0,FAM72B
13427,-0.0,ASAH2
13428,-0.0,SUMO2
13429,0.0,NANOS1
13430,-0.0,GOLGA8M
13431,0.0,LDOC1L
13432,0.0,DPYD
13433,0.0,S100A16
13434,-0.0,PTAR1
13435,-0.0,FAM154B
13436,-0.0,RHCE
13437,0.0,PARVB
13438,-0.0,TEKT4P2
13439,-0.0,SLC4A5
13440,-0.0,UROS
13441,0.0,ZDHHC9
13442,-0.0,ZBED6CL
13443,0.0,QRFP
13444,0.0,SMIM15
13445,0.0,FAM221A
13446,-0.0,TMEM120B
13447,-0.0,FSIP2
13448,-0.0,RBM34
13449,0.0,NOXA1
13450,0.0,TMEM198
13451,0.0,BCL2L15
13452,0.0,FZD9
13453,0.0,TMSB4XP2
13454,-0.0,SPRED3
13455,0.0,SKOR1
13456,-0.0,ZNF548
13457,0.0,MTF1
13458,0.0,ZNF322P1
13459,-0.0,TMEM201
13460,0.0,NHLRC3
13461,-0.0,ZDHHC11
13462,-0.0,FAM26F
13463,0.0,CNR2
13464,0.0,LINC00910
13465,-0.0,SLX4
13466,0.0,ENTPD8
13467,-0.0,RPL14
13468,0.0,BEND4
13469,-0.0,RPSAP47
13470,0.0,ZNF563
13471,-0.0,RPL10AP2
13472,-0.0,FBF1
13473,-0.0,KLRG2
13474,-0.0,ASTL
13475,0.0,GPR179
13476,-0.0,MSL1
13477,-0.0,CTD-3088G3.8
13478,-0.0,LRRK2
13479,-0.0,FAM196A
13480,-0.0,TRMT2B
13481,-0.0,PTPLAD2
13482,-0.0,C1orf192
13483,-0.0,USP32P1
13484,0.0,FAM120AOS
13485,-0.0,RP11-427H3.3
13486,-0.0,NOC2L
13487,-0.0,MSANTD1
13488,-0.0,DHFRP1
13489,-0.0,NELFB
13490,0.0,HIST1H4D
13491,-0.0,LRRC66
13492,-0.0,ZNF292
13493,-0.0,HUS1B
13494,0.0,KCTD21
13495,-0.0,ADAT2
13496,-0.0,AC138783.12
13497,-0.0,FAM35DP
13498,-0.0,ZNF567
13499,-0.0,NDUFA4
13500,-0.0,ANKDD1B
13501,-0.0,ALKBH2
13502,-0.0,RNFT1
13503,-0.0,RNF222
13504,0.0,RELN
13505,-0.0,FAM111B
13506,-0.0,APOD
13507,0.0,H1F0
13508,-0.0,LITAF
13509,-0.0,VSTM1
13510,0.0,TMEM120A
13511,-0.0,ARID2
13512,1.5526259991090723,RIMKLBP1
13513,-0.0,SF3B3
13514,0.0,BLOC1S3
13515,-0.0,SP6
13516,-0.0,ANKRD34B
13517,0.0,NKAPL
13518,-0.0,UBE2Q2P1
13519,0.0,CLDN4
13520,-0.0,ZNF573
13521,0.0,CRYM-AS1
13522,0.0,GRAPL
13523,0.0,FAM47E
13524,0.0,HN1
13525,-0.0,ZNF527
13526,0.0,TNRC18P3
13527,0.0,S100A13
13528,0.0,ZNF33A
13529,0.0,PCDH18
13530,-0.0,ZNF600
13531,0.0,BTBD8
13532,0.0,DPY19L2P1
13533,-0.0,MAOA
13534,0.0,PAX8-AS1
13535,0.0,C15orf61
13536,0.0,NUGGC
13537,-0.0,TSPYL1
13538,0.0,PNRC2
13539,0.0,C22orf43
13540,-0.0,FHIT
13541,-0.0,FAM150B
13542,-0.0,ZKSCAN3
13543,-0.0,RRP7A
13544,0.0,LIN54
13545,0.0,RP11-797H7.5
13546,0.0,FAM53B
13547,0.0,S100A14
13548,-0.0,KAZN
13549,-0.0,SLC35E2B
13550,-0.0,RPS2P46
13551,-0.0,FAM179A
13552,-0.0,TMEM194B
13553,0.0,GSPT2
13554,0.0,C8orf76
13555,-0.0,HMGB1
13556,0.0,SPATA41
13557,0.0,ZFP92
13558,0.0,USP32P3
13559,-0.0,NCR1
13560,-0.0,OR2L13
13561,0.0,BLOC1S2
13562,0.0,SYCP2
13563,-0.0,ZNF724P
13564,0.0,IL1RAP
13565,0.0,PAX5
13566,-0.0,SPOCK3
13567,-0.0,ZNF699
13568,-0.0,TDRD7
13569,-0.0,C16orf93
13570,-0.0,KIAA0895L
13571,-0.0,HLA-DRB1
13572,-0.0,MYT1
13573,0.0,AC005831.1
13574,0.0,AKR1C3
13575,0.0,SPATS2L
13576,-0.0,ZNF250
13577,0.0,WDSUB1
13578,0.0,ZNF79
13579,-0.0,S100A4
13580,0.0,PLEKHG4
13581,0.0,FAT4
13582,-0.0,KIF19
13583,-0.0,ZNF681
13584,-0.0,HIST1H4A
13585,-0.0,ACADSB
13586,0.0,STK40
13587,-0.0,RPS2P4
13588,-0.0,TMEM63A
13589,0.0,CTSE
13590,0.0,SEMA4A
13591,-0.0,MPHOSPH8
13592,0.0,RNF216P1
13593,-0.0,EEF1A1P5
13594,-0.0,GREB1
13595,-0.0,SIRPB2
13596,-0.0,ZNF766
13597,0.0,RYR1
13598,0.0,SRGAP3
13599,0.0,HIST1H2BB
13600,0.0,FAM217B
13601,0.0,TUBB
13602,-0.0,LCOR
13603,-0.0,SUPT5H
13604,-0.0,XPNPEP3
13605,0.0,ZNF107
13606,-0.0,PPIA
13607,-0.0,ZNF471
13608,-0.0,ZNF836
13609,0.0,ZNF493
13610,0.0,GTF2IRD2
13611,-0.0,SUPT3H
13612,0.0,NIF3L1
13613,0.0,AC005154.6
13614,-0.0,ATP2A1
13615,0.0,HLA-DRB9
13616,0.0,RP11-497H16.5
13617,-0.0,IARS
13618,-0.0,HIATL2
13619,-0.0,POM121
13620,0.0,ZBTB44
13621,-0.0,GIMAP5
13622,-0.0,HIST1H2BO
13623,-0.0,STK31
13624,-0.0,NLGN3
13625,0.0,ZKSCAN7
13626,0.0,CD55
13627,0.0,CPNE4
13628,0.0,AC021860.1
13629,-0.0,ZNF565
13630,-0.0,NTNG2
13631,0.0,WDR5
13632,-0.0,LONP1
13633,-0.0,C9orf163
13634,-0.0,TRRAP
13635,0.0,NUDT11
13636,-0.0,SRGAP2B
13637,-0.0,FUT4
13638,0.0,ASB13
13639,-0.0,HIST1H2BM
13640,0.0,ZNF34
13641,-0.0,ZNF781
13642,0.0,ZNF140
13643,0.0,INCA1
13644,-0.0,ZNF774
13645,-0.0,PTPN1
13646,-0.0,EVL
13647,-0.0,ZNF658
13648,-0.0,EPHB4
13649,-0.0,PRTN3
13650,-0.0,ZNF765
13651,0.0,ZNF124
13652,-0.0,XRCC6
13653,0.0,S100A5
13654,-0.0,LINC00176
13655,-0.0,PPP1R26
13656,0.0,TSC22D2
13657,-0.0,ASMT
13658,-0.0,NPIPB15
13659,-0.0,ZNF569
13660,0.0,ARMCX4
13661,0.0,YRDC
13662,-0.0,ZNF777
13663,-0.0,PIK3R4
13664,-0.0,ZNF775
13665,0.0,ZNF605
13666,-0.0,TRAPPC2
13667,-0.0,RFX8
13668,0.0,MYL6B
13669,0.0,ZNF799
13670,0.0,FGF16
13671,-0.0,SIAH1
13672,-0.0,C20orf96
13673,0.0,IPO4
13674,-0.0,NCOR2
13675,0.0,SULT1A1
13676,0.0,ARL9
13677,0.0,PRPF40A
13678,-0.0,GDAP2
13679,0.0,TCEAL3
13680,0.0,ANAPC7
13681,-0.0,TPK1
13682,0.0,SLC6A9
13683,0.0,AFAP1
13684,-0.0,NACA
13685,-0.0,HIST1H3C
13686,-0.0,C1orf186
13687,-0.0,MYO18A
13688,-0.0,SPTSSB
13689,0.0,C17orf59
13690,-0.0,MAN2A2
13691,-0.0,MME
13692,0.0,FAM72A
13693,-0.0,CACNA1H
13694,-0.0,LINC00610
13695,0.0,SULF2
13696,0.0,HBG2
13697,-0.0,LAMA2
13698,-0.0,PLXNB2
13699,0.0,AJAP1
13700,-0.0,XRCC2
13701,0.0,MYO6
13702,0.0,MKL1
13703,-0.0,HDAC2
13704,-0.0,ZNF782
13705,0.0,POTEF
13706,-0.0,ZNF846
13707,-0.0,RIMBP3
13708,0.0,TCF4
13709,0.0,ACN9
13710,-0.0,HRH1
13711,-0.0,RABL6
13712,-0.0,GPR89C
13713,-0.0,ZNF136
13714,-0.0,GOLGA6L20
13715,-0.0,ZKSCAN5
13716,0.0,ZNF502
13717,0.0,TRAPPC4
13718,0.0,AC004057.1
13719,0.0,TTC30B
13720,0.0,TECPR2
13721,0.0,TLR7
13722,-0.0,FAM180B
13723,0.0,LINC00173
13724,-0.0,ZFP62
13725,0.0,Z98881.1
13726,0.0,ERI2
13727,-0.0,TOMM7
13728,-0.0,HSH2D
13729,-0.0,TRPV1
13730,-0.0,ZNF33B
13731,-0.0,PDXDC2P
13732,-0.0,ZNF512B
13733,-0.0,AMZ2
13734,-0.0,ZNF431
13735,0.0,NF1
13736,0.0,VKORC1L1
13737,0.0,ZNF418
13738,0.0,DAPK1
13739,0.0,HLA-DQA1
13740,0.0,COL27A1
13741,0.0,CXorf24
13742,-0.0,GM2A
13743,-0.0,HIST1H2AI
13744,-0.0,S100A2
13745,-0.0,SNHG17
13746,-0.0,ZNF700
13747,-0.0,ANKRD20A1
13748,-0.0,CD47
13749,-0.0,TLE1
13750,-0.0,MAML3
13751,-0.0,HIST1H2AG
13752,0.0,STRN3
13753,-0.0,ZNF239
13754,-0.0,CTB-134H23.2
13755,0.0,CTBP1-AS2
13756,0.0,ZSCAN16
13757,0.0,MVB12B
13758,0.0,C6orf106
13759,-0.0,ADA
13760,-0.0,ARID5A
13761,-0.0,PPTC7
13762,-0.0,TOMM20L
13763,0.0,RGPD4
13764,0.0,NHLRC2
13765,-0.0,ZFP28
13766,0.0,KIAA1211L
13767,-0.0,CBWD3
13768,-0.0,SCN8A
13769,-0.0,LAMB3
13770,-0.0,KPNA5
13771,-0.0,ANKRD36B
13772,0.0,ARHGEF12
13773,-0.0,HCAR1
13774,0.0,ZNF252P
13775,0.0,PDLIM7
13776,-0.0,FLNA
13777,0.0,AC009093.1
13778,0.0,RPS26P11
13779,0.0,RIMBP3B
13780,-0.0,SRGAP1
13781,0.0,FAM3C
13782,0.0,NOP9
13783,0.0,SLC39A10
13784,0.0,RP11-425I13.3
13785,-0.0,CASP4
13786,-0.0,AP2A1
13787,0.0,PCDHB16
13788,0.0,HIST1H3E
13789,-0.0,ZNF585A
13790,0.0,FUT11
13791,0.0,ANXA4
13792,-0.0,LAGE3
13793,-0.0,WDR5B
13794,-0.0,NPIPB9
13795,0.0,WDR45
13796,-0.0,METTL9
13797,-0.0,ZNF138
13798,0.0,ZNF429
13799,0.0,ZNF470
13800,-0.0,SERTAD1
13801,-0.0,ZNF100
13802,-0.0,CXorf40B
13803,-0.0,ZNF398
13804,-0.0,ZSCAN25
13805,0.0,ANXA6
13806,0.0,ZNF441
13807,0.0,GMFB
13808,-0.0,SIGLEC15
13809,-0.0,ZNF420
13810,0.0,ZNF763
13811,0.0,ZMYM1
13812,0.0,DTHD1
13813,0.0,HIST1H4C
13814,0.0,RP5-874C20.3
13815,0.0,MAFG
13816,0.0,OR2T32P
13817,0.0,ARRDC1
13818,0.0,KIAA1671
13819,0.0,IGF2R
13820,-0.0,GAL3ST4
13821,0.0,RP11-573D15.8
13822,-0.0,DYNC1H1
13823,-0.0,PCBP2
13824,0.0,ZGPAT
13825,0.0,SLC25A29
13826,-0.0,PGAP1
13827,0.0,SRC
13828,0.0,ZNF682
13829,0.0,ZNF772
13830,-0.0,ZNF257
13831,-0.0,PCNXL3
13832,-0.0,ADAM32
13833,-0.0,ACSL5
13834,-0.0,AL133458.1
13835,-0.0,LRRC8B
13836,-0.0,RP11-452G18.2
13837,-0.0,ABCB8
13838,0.0,HIST1H3J
13839,-0.0,SND1
13840,-0.0,ZNF785
13841,0.0,SULT1A2
13842,0.0,NEK5
13843,-0.0,PSMD12
13844,0.0,BX936347.1
13845,-0.0,PIWIL2
13846,0.0,FLJ27365
13847,0.0,C20orf112
13848,-0.0,C9orf169
13849,0.0,SLC22A4
13850,0.0,ENTPD4
13851,-0.0,C1D
13852,-0.0,TBC1D9B
13853,-0.0,HIST1H4J
13854,0.0,FAM110D
13855,-0.0,SERPINA1
13856,0.0,TPSB2
13857,0.0,KANK2
13858,-0.0,EIF4BP6
13859,-0.0,C6orf141
13860,0.0,CCL4L2
13861,0.0,GTF2E2
13862,-0.0,IL27
13863,-0.0,RAD54B
13864,0.0,ZNF165
13865,-0.0,SYNGAP1
13866,-0.0,RP11-589F5.3
13867,-0.0,FITM2
13868,-0.0,BLM
13869,-0.0,RP11-366L20.2
13870,-0.0,ZNF720
13871,-0.0,DDI2
13872,-0.0,AC060834.2
13873,0.0,SVIL
13874,0.0,TRIM33
13875,0.0,LRP10
13876,-0.0,PELI1
13877,-0.0,ZNF833P
13878,-0.0,ZNF655
13879,-0.0,MRPL21
13880,-0.04883251811362875,LYPD2
13881,0.0,UAP1L1
13882,0.0,BNIP3P1
13883,0.0,ZNF98
13884,-0.0,FBXL22
13885,0.0,ZNF786
13886,0.0,ZNF517
13887,-0.0,ZNF675
13888,-0.0,SLC22A5
13889,-0.0,DACT3
13890,-0.0,ADARB1
13891,0.0,ZNF860
13892,-0.0,HTT
13893,0.0,OR6N1
13894,0.0,C5AR1
13895,-0.0,HIST1H3D
13896,-0.0,VEPH1
13897,0.0,SHPK
13898,0.0,GGT3P
13899,0.0,IPP
13900,0.0,MAP3K5
13901,0.0,OGDHL
13902,-0.0,CYP2F1
13903,-0.0,GSTK1
13904,0.0,HNRNPAB
13905,0.0,OR2L5
13906,-0.0,STMN3
13907,-0.0,HIST1H2BH
13908,0.0,PDGFA
13909,-0.0,GYPE
13910,-0.0,COL13A1
13911,0.0,SPN
13912,0.0,ZNF695
13913,0.0,RP11-170L3.7
13914,-0.0,PCDHB11
13915,-0.0,ZNF628
13916,-0.0,SLC2A10
13917,0.0,ZNF665
13918,-0.0,RPF2
13919,0.0,SLC28A3
13920,0.0,FAM177B
13921,0.0,MIB2
13922,-0.0,MYO5A
13923,-0.0,C5orf56
13924,-0.0,GZMM
13925,0.0,ATG7
13926,0.0,RP11-460N11.2
13927,0.0,SIPA1L1
13928,0.0,TTC30A
13929,0.0,SSPO
13930,-0.0,ELANE
13931,0.0,RAB40C
13932,-0.0,PIGN
13933,-0.0,COL4A6
13934,0.0,ZNF624
13935,-0.0,HHLA3
13936,-0.0,RPS17P2
13937,0.0,HOXA4
13938,-0.0,TOPORS
13939,-0.0,BCO2
13940,0.0,GPX1P1
13941,-0.0,ENTPD6
13942,0.0,ENPP1
13943,0.0,CCDC154
13944,-0.0,FAR1
13945,-0.0,C5orf42
13946,0.0,AC022532.1
13947,0.0,ZNF841
13948,0.0,MFAP5
13949,-0.0,ZNF615
13950,-0.0,CXorf40A
13951,0.0,CDC42SE1
13952,-0.0,MPEG1
13953,-0.0,SERPINB2
13954,0.0,DPP4
13955,-0.0,PDCD1LG2
13956,0.0,ZNF433
13957,-0.0,DNAH10
13958,0.0,TBC1D3
13959,-0.0,SPTAN1
13960,0.0,NMB
13961,0.0,HIST1H2BE
13962,-0.0,ZNF595
13963,-0.0,PARVA
13964,0.0,KLHL14
13965,0.0,FAM114A1
13966,0.0,RPE
13967,-0.0,ZNF460
13968,0.0,CR1L
13969,0.0,PHF2
13970,-0.0,RPS26
13971,0.0,PTMAP2
13972,0.0,PSAP
13973,0.0,S100A10
13974,-0.0,WDR96
13975,-0.0,RPL37A
13976,0.0,TXNRD3
13977,-0.0,CFD
13978,0.0,MCMBP
13979,0.0,EME2
13980,-0.0,KLHDC1
13981,-0.0,ZNF81
13982,0.0,TAF13
13983,0.0,ZNF780A
13984,-0.0,ATAD3A
13985,0.0,FAM118B
13986,-0.0,ZNF461
13987,0.0,CTC-301O7.4
13988,-0.0,CCDC180
13989,-0.0,SLC9A8
13990,0.0,OCLN
13991,-0.0,HIST4H4
13992,0.0,ZNF181
13993,0.0,AL358813.1
13994,-0.0,HIST1H2BF
13995,-0.0,SLC22A20
13996,-0.0,FAM212B
13997,0.0,ZNF44
13998,0.0,GPAA1
13999,0.0,ADAMTSL2
14000,0.0,SGTB
14001,-0.0,ZNF790
14002,-0.0,FAM49A
14003,0.0,MYO1C
14004,-0.0,MDS2
14005,0.0,NKIRAS1
14006,0.0,MEIG1
14007,0.0,KIF13B
14008,0.0,ADH5
14009,0.0,HIST1H2BK
14010,-0.0,TEAD4
14011,-0.0,SPG7
14012,-0.0,HIST1H4K
14013,-0.0,C2orf27A
14014,-0.0,ZNF677
14015,0.0,ERO1L
14016,0.0,F8A1
14017,0.0,ZNF823
14018,-0.0,ZNF311
14019,0.0,ZNF347
14020,0.0,PLCG2
14021,-0.0,FCHSD1
14022,-0.0,ZNF71
14023,-0.0,S100A6
14024,-0.0,RPL12
14025,-0.0,DNM3
14026,-0.0,ZNF121
14027,0.0,MPZL1
14028,-0.0,VPS13A
14029,0.0,MBP
14030,-0.0,AKAP17A
14031,0.0,GOLGA6L9
14032,-0.0,LEKR1
14033,0.0,C1orf122
14034,-0.0,SNHG12
14035,-0.09697832030895878,CLEC9A
14036,-0.0,KEL
14037,0.0,NOL8
14038,-0.0,IRAK4
14039,0.0,CCDC151
14040,-0.0,DLGAP2
14041,-0.0,MRPL42
14042,-0.0,ENTPD7
14043,0.0,FCGR1B
14044,-0.0,ZNF335
14045,-0.0,RPS4X
14046,-0.0,AGAP9
14047,-0.0,ZNF273
14048,0.0,ZNF84
14049,0.0,MAK16
14050,-0.0,ZNF667
14051,-0.0,AVPR1B
14052,-0.0,SIRPA
14053,0.0,GRK6
14054,-0.0,PRIM1
14055,0.0,5-Mar
14056,0.0,RP11-347C12.1
14057,0.0,SULT1C4
14058,-0.0,ZBTB14
14059,0.0,CD2AP
14060,-0.0,NUP62CL
14061,-0.0,SFI1
14062,-0.0,ZNF649
14063,0.0,ZNF248
14064,-0.0,SNX29P2
14065,0.0,CHSY3
14066,0.0,TOR4A
14067,-0.0,LPAR1
14068,-0.0,OR2L3
14069,-0.0,HIBCH
14070,-0.0,ZNF544
14071,0.0,TMEM229B
14072,0.0,RP11-267J23.4
14073,-0.0,SOWAHC
14074,-0.0,ZNF770
14075,-0.0,AC135178.1
14076,0.0,ZNF849P
14077,0.0,ZNF876P
14078,-0.0,NPIPB6
14079,-0.0,HMGN5
14080,-0.0,MIER1
14081,-0.0,PPIAL4C
14082,0.0,MAN1A2
14083,0.0,SVIP
14084,0.0,ZNF251
14085,0.0,DDRGK1
14086,0.0,TFDP1
14087,-0.0,CLEC4C
14088,-0.0,ZNF607
14089,-0.0,ZNF334
14090,-0.0,HSD17B11
14091,-0.0,SZT2
14092,-0.0,SULT1C2
14093,-0.0,ZXDA
14094,0.0,RPS6KL1
14095,-0.820131978418498,CACNA1E
14096,-0.0,QRICH1
14097,0.0,CSF2RA
14098,0.0,FKBP1C
14099,-0.0,DDX42
14100,-0.0,RP11-98J23.2
14101,-0.0,RPL23A
14102,0.0,SLC29A3
14103,-0.0,ANTXRL
14104,0.0,STYX
14105,-0.0,UBL5
14106,-0.0,HELZ
14107,-0.0,TMEM116
14108,-0.0,UCKL1
14109,-0.0,CARD11
14110,-0.0,ZNF485
14111,-0.0,PEG3
14112,0.0,SDAD1
14113,-0.0,BMS1P9
14114,-0.0,ZKSCAN8
14115,-0.0,FAM109A
14116,-0.0,HIST1H4F
14117,0.0,HYLS1
14118,0.0,MYL4
14119,0.0,HIST1H4I
14120,0.0,ZNF442
14121,0.0,ZNF813
14122,0.0,PIM3
14123,-0.0,ASNA1
14124,0.0,ASPH
14125,-0.0,HIST1H3A
14126,-0.0,SPRED2
14127,-0.0,WWP2
14128,-0.0,HIST1H2AL
14129,-0.0,GFPT1
14130,0.0,UVRAG
14131,0.0,ZNF26
14132,-0.0,ITSN2
14133,0.0,NTRK1
14134,0.0,BZW1P2
14135,-0.0,MGEA5
14136,0.0,MT1F
14137,-0.0,FAM115A
14138,0.0,ZNF69
14139,-0.0,TXNRD1
14140,0.0,NRARP
14141,0.0,ZNF583
14142,-0.0,OR14L1P
14143,-0.0,ZNF568
14144,-0.0,ZXDB
14145,0.0,ZNF480
14146,-0.0,ZNF587
14147,0.0,TPM2
14148,-0.0,FLVCR1-AS1
14149,-0.0,ZNF280B
14150,-0.0,SH3BGRL2
14151,-0.0,ZNF808
14152,0.0,ANKRD35
